city_ascii_wc,parameter,value_mean_mean,value_median_median,value_std_mean,value_min_min,value_max_max,value_count_sum,annee_debut,annee_fin,nb_annees,inclut_covid,population_wc_first,lat_wc_first,lon_wc_first,country_iso3_wc_first,country_iso2_wc_first,country_name_first,region_first,income_level_first,acces_eau_potable_pct_mean,agriculture_pct_pib_mean,consommation_privee_mean,croissance_pib_mean,croissance_urbaine_mean,densite_population_mean,eau_douce_km3_mean,electricite_charbon_pct_mean,electricite_par_habitant_mean,energie_par_habitant_mean,energie_renouvelable_pct_mean,esperance_vie_mean,foret_pct_mean,indice_gini_mean,industrie_pct_pib_mean,passagers_aeriens_mean,pertes_electricite_pct_mean,pib_par_habitant_mean,pib_total_mean,pop_urbaine_pct_mean,population_totale_mean,scolarisation_secondaire_pct_mean,services_pct_pib_mean,superficie_km2_mean,voies_ferrees_km_mean,intensite_energetique_mean,ratio_charbon_renouvelables_mean,secteur_secondaire_pct_mean,niveau_developpement_first,niveau_urbanisation_first,mix_energetique_first,taille_ville_first,periode,robustesse,controle_covid,mesures_par_jour,qualite_donnees,coeff_variation
Shanghai,co,652.261528317002,600.0,276.71410883583496,0.0,3200.0,18469,2019,2021,3,1,24073000.0,31.2286,121.4747,CHN,CN,China,East Asia & Pacific,Upper middle income,92.84179660718246,7.211916753091953,4267.81215990151,5.6595919709948035,1.92889507556913,150.23115872638832,576.21,63.808216784757434,5397.377029785071,2495.9126095685865,14.799999999999999,78.02533333333334,23.431339236482064,37.0,37.58942264232527,505728710.3333333,4.129317278196083,11285.933491896501,15919426662520.834,63.651471717696865,1410401666.6666667,,55.198665048687765,9388210.0,106154.66666666667,0.22247261151223333,4.042049421591652,44.801339395417216,Moyen-Faible,Semi-urbain,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,10.114457831325302,Élevée,0.42423146929288125
Shanghai,pm25,37.8150220470681,23.0,73.47620897564643,0.0,985.0,58868,2019,2023,5,1,24073000.0,31.2286,121.4747,CHN,CN,China,East Asia & Pacific,Upper middle income,94.3317845793631,7.13463131967565,4510.67793709943,5.105561617187772,1.3824252315817405,150.27550512824058,574.2775,62.89682347009572,5765.597177379421,2603.032273506396,14.799999999999999,78.0462,23.63153125036614,36.75,37.4870595222677,477431226.0,3.8477812538820984,11955.9168713653,16869080332757.182,64.34043921300825,1410818000.0,,55.378310628016536,9388210.0,106154.66666666667,0.21877292758470115,4.042049421591652,44.62169084194335,Moyen-Faible,Semi-urbain,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,32.238773274917854,Élevée,1.9425291777547486
Shanghai,so2,6.295865591695378,5.0,4.029046406637587,1.0,118.0,18442,2019,2021,3,1,24073000.0,31.2286,121.4747,CHN,CN,China,East Asia & Pacific,Upper middle income,92.84179660718246,7.211916753091953,4267.81215990151,5.6595919709948035,1.92889507556913,150.23115872638832,576.21,63.808216784757434,5397.377029785071,2495.9126095685865,14.799999999999999,78.02533333333334,23.431339236482064,37.0,37.58942264232527,505728710.3333333,4.129317278196083,11285.933491896501,15919426662520.834,63.651471717696865,1410401666.6666667,,55.198665048687765,9388210.0,106154.66666666667,0.22247261151223333,4.042049421591652,44.801339395417216,Moyen-Faible,Semi-urbain,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,10.099671412924424,Élevée,0.6389362963815327
Skopje,co,1422.8530706976683,927.99478,1620.0940620227334,0.0,24428.44,29736,2019,2023,5,1,422540.0,41.9961,21.4317,MKD,MK,North Macedonia,Europe & Central Asia,Upper middle income,98.6505929435891,7.471922815749709,4489.483675058977,1.80929968519002,0.025203750480129794,73.18816812053925,1.69448,47.074566631817035,3551.9240260794495,1454.68508704556,18.833333333333332,74.7969756097561,39.7101506740682,33.5,23.212874355222702,,16.98717766724326,7455.970747098394,13751045385.68016,61.53542031259504,1845805.6,86.13180694580078,56.30094155781494,25220.0,683.0,0.196864978724388,2.5308437408569655,30.684797170972406,Moyen-Faible,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,16.284775465498356,Élevée,1.1386155810680767
Skopje,no2,14.70850135578639,6.685,17.799073650244726,0.0,433.761,65395,2019,2023,5,1,422540.0,41.9961,21.4317,MKD,MK,North Macedonia,Europe & Central Asia,Upper middle income,98.6505929435891,7.471922815749709,4489.483675058977,1.80929968519002,0.025203750480129794,73.18816812053925,1.69448,47.074566631817035,3551.9240260794495,1454.68508704556,18.833333333333332,74.7969756097561,39.7101506740682,33.5,23.212874355222702,,16.98717766724326,7455.970747098394,13751045385.68016,61.53542031259504,1845805.6,86.13180694580078,56.30094155781494,25220.0,683.0,0.196864978724388,2.5308437408569655,30.684797170972406,Moyen-Faible,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,35.81325301204819,Élevée,1.2092993179123666
Skopje,o3,41.12743649236333,30.56,30.645712444748515,0.02,157.8802,17771,2021,2023,3,0,422540.0,41.9961,21.4317,MKD,MK,North Macedonia,Europe & Central Asia,Upper middle income,98.98200812853163,6.886087798893214,4709.545789229607,3.274842965704963,0.07789858139541966,72.649246629659,1.869445,42.11897403954566,3532.6594083855434,1460.4552008275866,19.5,74.3291056910569,39.7101506740682,,23.205830825463664,,16.355564288921567,7967.13298614321,14595950522.004301,61.9630288260395,1832214.0,88.56202697753906,56.651456147163664,25220.0,683.0,0.18403709270942392,1.927054164774156,30.09191862435688,Moyen-Faible,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,9.732201533406352,Moyenne,0.7449592161737527
Skopje,pm10,45.26214098899413,31.054,46.07373313609878,0.0,1000.0,82650,2019,2023,5,1,422540.0,41.9961,21.4317,MKD,MK,North Macedonia,Europe & Central Asia,Upper middle income,98.6505929435891,7.471922815749709,4489.483675058977,1.80929968519002,0.025203750480129794,73.18816812053925,1.69448,47.074566631817035,3551.9240260794495,1454.68508704556,18.833333333333332,74.7969756097561,39.7101506740682,33.5,23.212874355222702,,16.98717766724326,7455.970747098394,13751045385.68016,61.53542031259504,1845805.6,86.13180694580078,56.30094155781494,25220.0,683.0,0.196864978724388,2.5308437408569655,30.684797170972406,Moyen-Faible,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,45.26286966046002,Élevée,1.0177060799333417
Skopje,so2,2.2734134621882447,1.86199335,2.3196858863778385,0.0,151.354,46705,2019,2023,5,1,422540.0,41.9961,21.4317,MKD,MK,North Macedonia,Europe & Central Asia,Upper middle income,98.6505929435891,7.471922815749709,4489.483675058977,1.80929968519002,0.025203750480129794,73.18816812053925,1.69448,47.074566631817035,3551.9240260794495,1454.68508704556,18.833333333333332,74.7969756097561,39.7101506740682,33.5,23.212874355222702,,16.98717766724326,7455.970747098394,13751045385.68016,61.53542031259504,1845805.6,86.13180694580078,56.30094155781494,25220.0,683.0,0.196864978724388,2.5308437408569655,30.684797170972406,Moyen-Faible,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,25.57776560788609,Élevée,1.0158851757643723
Sofia,co,500.1172054117889,405.0,341.4296126224473,0.0,3750.0,25033,2020,2023,4,1,1404116.0,42.6979,23.3217,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.05071306016387,3.499689112539365,6042.480829154538,2.6150785346747,-0.6457751782523061,59.80492354458365,5.208144620666666,35.3518159131215,5440.72973570764,2789.0789057608126,20.75,73.6091463414634,36.03997789240975,39.3,22.650057286327552,462945.75,5.6707447678554574,13394.69032988805,86891718864.51636,73.4707347612972,6492422.5,98.0899353027343,61.567665020744876,108560.0,4030.0,0.21225263430661195,1.5904063559100285,26.149746398866917,Moyen-Faible,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,13.7092004381161,Élevée,0.6826855426537434
Sofia,no2,17.527325283771603,10.3475,18.631977333610564,0.0,169.04,67027,2020,2023,4,1,1404116.0,42.6979,23.3217,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.05071306016387,3.499689112539365,6042.480829154538,2.6150785346747,-0.6457751782523061,59.80492354458365,5.208144620666666,35.3518159131215,5440.72973570764,2789.0789057608126,20.75,73.6091463414634,36.03997789240975,39.3,22.650057286327552,462945.75,5.6707447678554574,13394.69032988805,86891718864.51636,73.4707347612972,6492422.5,98.0899353027343,61.567665020744876,108560.0,4030.0,0.21225263430661195,1.5904063559100285,26.149746398866917,Moyen-Faible,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,36.70700985761227,Élevée,1.0624184151303797
Sofia,o3,58.44982726775335,60.545,32.0495793306552,0.0,281.74,67454,2020,2023,4,1,1404116.0,42.6979,23.3217,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.05071306016387,3.499689112539365,6042.480829154538,2.6150785346747,-0.6457751782523061,59.80492354458365,5.208144620666666,35.3518159131215,5440.72973570764,2789.0789057608126,20.75,73.6091463414634,36.03997789240975,39.3,22.650057286327552,462945.75,5.6707447678554574,13394.69032988805,86891718864.51636,73.4707347612972,6492422.5,98.0899353027343,61.567665020744876,108560.0,4030.0,0.21225263430661195,1.5904063559100285,26.149746398866917,Moyen-Faible,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,36.9408543263965,Élevée,0.5482325355472588
Sofia,pm10,15.99706811288665,12.629999999999999,14.969222812449853,0.0,817.5,39967,2020,2023,4,1,1404116.0,42.6979,23.3217,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.05071306016387,3.499689112539365,6042.480829154538,2.6150785346747,-0.6457751782523061,59.80492354458365,5.208144620666666,35.3518159131215,5440.72973570764,2789.0789057608126,20.75,73.6091463414634,36.03997789240975,39.3,22.650057286327552,462945.75,5.6707447678554574,13394.69032988805,86891718864.51636,73.4707347612972,6492422.5,98.0899353027343,61.567665020744876,108560.0,4030.0,0.21225263430661195,1.5904063559100285,26.149746398866917,Moyen-Faible,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,21.887732749178532,Élevée,0.9351633107876096
Stockholm,no2,17.391647682548083,14.5493,11.522205491875534,0.0,100.588,41160,2020,2023,4,1,995574.0,59.3275,18.0547,SWE,SE,Sweden,Europe & Central Asia,High income,98.77926838556607,1.219176064017645,24433.515326406676,1.085860540530465,0.880683327769,25.6537791652419,2.483,0.4000048866017225,12548.3526806743,4364.060330739223,57.849999999999994,82.94512195121953,68.70008778575497,29.9,22.6855771775914,17239372.357625,5.659802750454695,55750.82213265597,582505288159.8612,88.28791092420508,10448206.5,137.1912841796875,64.92416651411494,407277.5,9712.5,0.0783924994805644,0.0071016278863713506,23.904753241609047,Élevé,Très urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,22.54107338444688,Élevée,0.6621330176355095
Stockholm,pm10,15.771547564872908,10.6183,18.584615501922624,0.0,404.5,41147,2020,2023,4,1,995574.0,59.3275,18.0547,SWE,SE,Sweden,Europe & Central Asia,High income,98.77926838556607,1.219176064017645,24433.515326406676,1.085860540530465,0.880683327769,25.6537791652419,2.483,0.4000048866017225,12548.3526806743,4364.060330739223,57.849999999999994,82.94512195121953,68.70008778575497,29.9,22.6855771775914,17239372.357625,5.659802750454695,55750.82213265597,582505288159.8612,88.28791092420508,10448206.5,137.1912841796875,64.92416651411494,407277.5,9712.5,0.0783924994805644,0.0071016278863713506,23.904753241609047,Élevé,Très urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,22.53395399780942,Élevée,1.1776167974355618
Stockholm,pm25,6.005539587524881,4.6573150000000005,4.741454761708734,0.0,59.4203,20601,2020,2023,4,1,995574.0,59.3275,18.0547,SWE,SE,Sweden,Europe & Central Asia,High income,98.77926838556607,1.219176064017645,24433.515326406676,1.085860540530465,0.880683327769,25.6537791652419,2.483,0.4000048866017225,12548.3526806743,4364.060330739223,57.849999999999994,82.94512195121953,68.70008778575497,29.9,22.6855771775914,17239372.357625,5.659802750454695,55750.82213265597,582505288159.8612,88.28791092420508,10448206.5,137.1912841796875,64.92416651411494,407277.5,9712.5,0.0783924994805644,0.0071016278863713506,23.904753241609047,Élevé,Très urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,11.282037239868565,Élevée,0.7882010736894886
Stuttgart,no2,21.747681205552112,18.565,15.090333175891397,0.0,117.8,14574,2019,2023,5,1,2787724.0,48.7775,9.18,DEU,DE,Germany,Europe & Central Asia,High income,99.22592950439362,0.8478952211334432,22334.3826756485,0.3390861504826345,0.278549128270546,238.07928418967722,25.792569,28.701772526924362,6358.698075872454,3315.4328944559556,17.733333333333334,80.8547804878049,32.68248856984466,32.1,25.65803254317346,63542017.5454,4.654679420997782,50536.720795407906,4203954988698.5654,81.6196427363767,83182999.4,101.0168502807618,63.50467853325256,349392.0,33407.666666666664,0.06597159383648668,1.5071669596071364,26.505927764306904,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,7.981380065717415,Moyenne,0.6935634837797262
Stuttgart,o3,38.58931141061067,34.395,28.892965276206628,0.0,158.207,6248,2019,2023,5,1,2787724.0,48.7775,9.18,DEU,DE,Germany,Europe & Central Asia,High income,99.22592950439362,0.8478952211334432,22334.3826756485,0.3390861504826345,0.278549128270546,238.07928418967722,25.792569,28.701772526924362,6358.698075872454,3315.4328944559556,17.733333333333334,80.8547804878049,32.68248856984466,32.1,25.65803254317346,63542017.5454,4.654679420997782,50536.720795407906,4203954988698.5654,81.6196427363767,83182999.4,101.0168502807618,63.50467853325256,349392.0,33407.666666666664,0.06597159383648668,1.5071669596071364,26.505927764306904,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,3.4216867469879517,Moyenne,0.748535769688994
Sydney,co,0.06096847281406252,0.0,0.1047770402188484,0.0,2.6,21170,2019,2022,4,1,4840600.0,-33.8667,151.2,AUS,AU,Australia,East Asia & Pacific,High income,99.9999573567811,2.279295505062257,32357.553264686874,2.0801197919150134,1.0660900483955973,3.3374915496839574,10.405000000000001,53.8390222303077,9931.489009686957,5084.80445784707,11.266666666666666,83.15,17.4213145571644,33.8,25.874023479715074,45127307.044,4.35478276753304,58276.65860699028,1496982773320.7324,87.28574485584912,25672051.75,137.58778381347676,65.3478104116702,7692020.0,,0.08806389877950543,4.547586454364356,28.153318984777332,Élevé,Très urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,11.593647316538883,Élevée,1.4763885435912418
Sydney,no2,0.007302196818514175,0.006,0.007045549688104025,0.0,0.3016,21922,2019,2022,4,1,4840600.0,-33.8667,151.2,AUS,AU,Australia,East Asia & Pacific,High income,99.9999573567811,2.279295505062257,32357.553264686874,2.0801197919150134,1.0660900483955973,3.3374915496839574,10.405000000000001,53.8390222303077,9931.489009686957,5084.80445784707,11.266666666666666,83.15,17.4213145571644,33.8,25.874023479715074,45127307.044,4.35478276753304,58276.65860699028,1496982773320.7324,87.28574485584912,25672051.75,137.58778381347676,65.3478104116702,7692020.0,,0.08806389877950543,4.547586454364356,28.153318984777332,Élevé,Très urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,12.005476451259584,Élevée,0.40720549893207497
Sydney,o3,0.018358576460920324,0.0185,0.0107492004623651,0.0,0.149,22691,2019,2022,4,1,4840600.0,-33.8667,151.2,AUS,AU,Australia,East Asia & Pacific,High income,99.9999573567811,2.279295505062257,32357.553264686874,2.0801197919150134,1.0660900483955973,3.3374915496839574,10.405000000000001,53.8390222303077,9931.489009686957,5084.80445784707,11.266666666666666,83.15,17.4213145571644,33.8,25.874023479715074,45127307.044,4.35478276753304,58276.65860699028,1496982773320.7324,87.28574485584912,25672051.75,137.58778381347676,65.3478104116702,7692020.0,,0.08806389877950543,4.547586454364356,28.153318984777332,Élevé,Très urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,12.426615553121577,Élevée,0.37904584093556626
Sydney,pm10,14.16973168676735,12.55,9.758920105985593,0.0,176.5,45105,2019,2022,4,1,4840600.0,-33.8667,151.2,AUS,AU,Australia,East Asia & Pacific,High income,99.9999573567811,2.279295505062257,32357.553264686874,2.0801197919150134,1.0660900483955973,3.3374915496839574,10.405000000000001,53.8390222303077,9931.489009686957,5084.80445784707,11.266666666666666,83.15,17.4213145571644,33.8,25.874023479715074,45127307.044,4.35478276753304,58276.65860699028,1496982773320.7324,87.28574485584912,25672051.75,137.58778381347676,65.3478104116702,7692020.0,,0.08806389877950543,4.547586454364356,28.153318984777332,Élevé,Très urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,24.701533406352684,Élevée,0.6882302374658262
Sydney,pm25,8.148283177470027,5.699999999999999,6.203547213870327,0.0,110.7,29733,2019,2022,4,1,4840600.0,-33.8667,151.2,AUS,AU,Australia,East Asia & Pacific,High income,99.9999573567811,2.279295505062257,32357.553264686874,2.0801197919150134,1.0660900483955973,3.3374915496839574,10.405000000000001,53.8390222303077,9931.489009686957,5084.80445784707,11.266666666666666,83.15,17.4213145571644,33.8,25.874023479715074,45127307.044,4.35478276753304,58276.65860699028,1496982773320.7324,87.28574485584912,25672051.75,137.58778381347676,65.3478104116702,7692020.0,,0.08806389877950543,4.547586454364356,28.153318984777332,Élevé,Très urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,16.283132530120483,Élevée,0.7603986131545528
Sydney,so2,0.05980678189451692,0.0,0.0443940790752465,0.0,1.453,28412,2019,2022,4,1,4840600.0,-33.8667,151.2,AUS,AU,Australia,East Asia & Pacific,High income,99.9999573567811,2.279295505062257,32357.553264686874,2.0801197919150134,1.0660900483955973,3.3374915496839574,10.405000000000001,53.8390222303077,9931.489009686957,5084.80445784707,11.266666666666666,83.15,17.4213145571644,33.8,25.874023479715074,45127307.044,4.35478276753304,58276.65860699028,1496982773320.7324,87.28574485584912,25672051.75,137.58778381347676,65.3478104116702,7692020.0,,0.08806389877950543,4.547586454364356,28.153318984777332,Élevé,Très urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,15.559693318729463,Élevée,0.6359565341706935
Taichung,co,0.373882728136498,0.33,0.2662562693947788,0.0,10.88,51116,2019,2021,3,1,2850285.0,24.1439,120.6794,TWN,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moyenne,2019-2023,Maximale (5 ans),OUI,27.9934282584885,Élevée,0.6935875200410306
Taichung,no2,0.012382622311010533,0.01,0.008130996788319033,0.0,0.088,50807,2019,2021,3,1,2850285.0,24.1439,120.6794,TWN,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moyenne,2019-2023,Maximale (5 ans),OUI,27.82420591456736,Élevée,0.3632727513039974
Taichung,o3,0.03273838206486677,0.02905,0.017385146741834803,0.0012,0.135,17143,2019,2021,3,1,2850285.0,24.1439,120.6794,TWN,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moyenne,2019-2023,Maximale (5 ans),OUI,9.388280394304491,Moyenne,0.40678064778980766
Taichung,pm25,20.70485914633511,15.0,12.418678595206105,1.0,102.0,16603,2019,2021,3,1,2850285.0,24.1439,120.6794,TWN,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moyenne,2019-2023,Maximale (5 ans),OUI,9.092552026286967,Moyenne,0.5995058188654508
Taichung,so2,0.0018458492095525666,0.0016,0.0014328978295187333,0.0,0.037,16897,2019,2021,3,1,2850285.0,24.1439,120.6794,TWN,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moyenne,2019-2023,Maximale (5 ans),OUI,9.25355969331873,Moyenne,0.12096201835519192
Tampere,no2,10.727065612818967,8.770258,8.005581809745356,0.0,106.858725,42834,2019,2023,5,1,334112.0,61.4981,23.76,FIN,FI,Finland,Europe & Central Asia,High income,99.44796487802435,2.233703131347464,24276.7008996302,0.27179945403980765,0.7012497826354919,18.248151698289423,3.0,7.909856418024714,14994.60768687724,5862.28077464804,47.63333333333333,81.73463414634145,73.72713525663815,27.560000000000002,24.25142104057278,8150334.6,4.178958394244442,50712.17050078182,281302685000.7692,73.38042032738186,5546436.6,143.76232910156259,60.28321158757458,303945.07999999996,5919.666666666667,0.11575472168112175,0.18538619033486003,26.485124171920244,Élevé,Urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,23.457831325301203,Élevée,0.745602392537073
Tampere,o3,38.721042588655834,36.975139725000005,20.096084288293078,0.0086245,116.587605,11408,2022,2023,2,0,334112.0,61.4981,23.76,FIN,FI,Finland,Europe & Central Asia,High income,99.44795873033794,2.28963771058769,24592.3306652186,-0.08802577342511603,0.816588743826899,18.32517739448395,3.0,6.361681611197074,14564.77329632825,5775.30138066513,,81.43658536585365,73.7250079549049,27.65,24.32533664704475,9917636.0,3.7312378391632297,51637.42595012215,287637540886.04504,73.85150732193884,5570008.5,143.8570938110355,60.6008490094237,303953.85,,0.111860248598761,,26.61497435763244,Élevé,Urbain,,Petite,2019-2023,Maximale (5 ans),OUI,6.247535596933187,Moyenne,0.5188624665161774
Tampere,pm10,11.034521663825243,6.314519499999999,19.22602108474388,0.0,673.6531613,39330,2019,2023,5,1,334112.0,61.4981,23.76,FIN,FI,Finland,Europe & Central Asia,High income,99.44796487802435,2.233703131347464,24276.7008996302,0.27179945403980765,0.7012497826354919,18.248151698289423,3.0,7.909856418024714,14994.60768687724,5862.28077464804,47.63333333333333,81.73463414634145,73.72713525663815,27.560000000000002,24.25142104057278,8150334.6,4.178958394244442,50712.17050078182,281302685000.7692,73.38042032738186,5546436.6,143.76232910156259,60.28321158757458,303945.07999999996,5919.666666666667,0.11575472168112175,0.18538619033486003,26.485124171920244,Élevé,Urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,21.538882803943046,Élevée,1.7407744463679196
Tampere,pm25,4.704485598772559,3.4520072,4.400657572827751,0.0,163.86026,70223,2019,2023,5,1,334112.0,61.4981,23.76,FIN,FI,Finland,Europe & Central Asia,High income,99.44796487802435,2.233703131347464,24276.7008996302,0.27179945403980765,0.7012497826354919,18.248151698289423,3.0,7.909856418024714,14994.60768687724,5862.28077464804,47.63333333333333,81.73463414634145,73.72713525663815,27.560000000000002,24.25142104057278,8150334.6,4.178958394244442,50712.17050078182,281302685000.7692,73.38042032738186,5546436.6,143.76232910156259,60.28321158757458,303945.07999999996,5919.666666666667,0.11575472168112175,0.18538619033486003,26.485124171920244,Élevé,Urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,38.457283680175244,Élevée,0.9334332411522237
Tashkent,o3,0.01720533818872768,0.015,0.01691533858917324,0.0,0.232,23085,2019,2023,5,1,3095498.0,41.3111,69.2797,UZB,UZ,Uzbekistan,Europe & Central Asia,Lower middle income,96.18411305071422,21.533154468796617,2302.2422001302702,5.7341417136831065,2.092896425339622,77.7908760695023,47.087,7.091655140166138,1948.8484518995351,1370.89080362323,1.2,71.954,8.432201420245576,32.86666666666667,31.7853884434282,3141362.8,7.576059962485415,2347.164130792284,80762954207.18857,50.85345331643198,34277206.2,95.65853020144942,40.391852524270476,440632.0,4733.0,0.6240314708587075,3.2313052463839873,53.31854291222483,Faible,Semi-urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,12.642387732749178,Élevée,0.621765422353102
Tashkent,pm25,40.53496772663491,30.0,36.379356811910625,0.0,978.0,34245,2019,2023,5,1,3095498.0,41.3111,69.2797,UZB,UZ,Uzbekistan,Europe & Central Asia,Lower middle income,96.18411305071422,21.533154468796617,2302.2422001302702,5.7341417136831065,2.092896425339622,77.7908760695023,47.087,7.091655140166138,1948.8484518995351,1370.89080362323,1.2,71.954,8.432201420245576,32.86666666666667,31.7853884434282,3141362.8,7.576059962485415,2347.164130792284,80762954207.18857,50.85345331643198,34277206.2,95.65853020144942,40.391852524270476,440632.0,4733.0,0.6240314708587075,3.2313052463839873,53.31854291222483,Faible,Semi-urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,18.754107338444687,Élevée,0.8972594837709589
Thessaloniki,co,354.3177256907667,300.0,332.3217713111467,100.0,39200.0,29445,2020,2023,4,1,802572.0,40.6403,22.9356,GRC,GR,Greece,Europe & Central Asia,High income,98.99886557617755,3.74567296521077,13495.57407048875,1.7790408721529802,-0.5570468101815975,81.67579325058185,10.085333333333333,10.88258344418743,4841.74903067357,1899.0612149888325,20.8,80.9237804878049,30.2699767261443,33.325,15.158668867103124,12193473.0,10.98097448829665,20692.91701663415,217650791197.2865,78.50500589814727,10528009.75,104.950588226318,68.744872795009,128900.0,2342.0,0.09250702396383866,0.5403272696940578,18.904341832313897,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,16.12541073384447,Élevée,0.9378937836808591
Thessaloniki,no2,20.7552893667612,15.0,17.078696098275266,1.0,124.0,39507,2020,2023,4,1,802572.0,40.6403,22.9356,GRC,GR,Greece,Europe & Central Asia,High income,98.99886557617755,3.74567296521077,13495.57407048875,1.7790408721529802,-0.5570468101815975,81.67579325058185,10.085333333333333,10.88258344418743,4841.74903067357,1899.0612149888325,20.8,80.9237804878049,30.2699767261443,33.325,15.158668867103124,12193473.0,10.98097448829665,20692.91701663415,217650791197.2865,78.50500589814727,10528009.75,104.950588226318,68.744872795009,128900.0,2342.0,0.09250702396383866,0.5403272696940578,18.904341832313897,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,21.635815991237678,Élevée,0.82246366985923
Thessaloniki,pm10,25.496864155497473,20.5,19.997057027053906,1.0,874.0,45374,2020,2023,4,1,802572.0,40.6403,22.9356,GRC,GR,Greece,Europe & Central Asia,High income,98.99886557617755,3.74567296521077,13495.57407048875,1.7790408721529802,-0.5570468101815975,81.67579325058185,10.085333333333333,10.88258344418743,4841.74903067357,1899.0612149888325,20.8,80.9237804878049,30.2699767261443,33.325,15.158668867103124,12193473.0,10.98097448829665,20692.91701663415,217650791197.2865,78.50500589814727,10528009.75,104.950588226318,68.744872795009,128900.0,2342.0,0.09250702396383866,0.5403272696940578,18.904341832313897,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,24.848849945235486,Élevée,0.7839872790769521
Thessaloniki,pm25,10.295974278862474,9.0,10.330834350218366,0.0,767.0,22403,2020,2023,4,1,802572.0,40.6403,22.9356,GRC,GR,Greece,Europe & Central Asia,High income,98.99886557617755,3.74567296521077,13495.57407048875,1.7790408721529802,-0.5570468101815975,81.67579325058185,10.085333333333333,10.88258344418743,4841.74903067357,1899.0612149888325,20.8,80.9237804878049,30.2699767261443,33.325,15.158668867103124,12193473.0,10.98097448829665,20692.91701663415,217650791197.2865,78.50500589814727,10528009.75,104.950588226318,68.744872795009,128900.0,2342.0,0.09250702396383866,0.5403272696940578,18.904341832313897,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,12.268893756845564,Élevée,1.002412200019447
